BBOalert
1C1D1H,2C,Fit for !D
1C1D1N,2C,Fit for !D
1C1D1S,2C,Fit for !D
1C1D2C,Db,Fit for !D
1C,1D,5+!D; maybe light
1C1DDb,2C,Fit for !D
1C1D--,2C,Fit for !D
1C1H1N,2C,Fit for !H
1C1H1S,2C,Fit for !H
1C1H2C,Db,Fit for !H
1C,1H,5+!H; maybe light
1C1HDb,2C,Fit for !H
1C1H--,2C,Fit for !H
Error *001C1N2C=YYYYYYYC08Stayman|1C1N,2C,Stayman
1H--2S--2N--3D--3H--3S--3N--,4D,5!H + 4!D
1H--2S--2N--3D--3H--3S--3N--,4H,0-1!H; 5!C + 4!D or better
1H--2S--2N--3D--3H--3S--3N--,4N,2-2-4-5
1H--2S--2N--3D--3H--3S--3N--,4S,0-1!S; 5!C + 4!D or better
1H--2S--2N--3D--3H--,4C,5!H + 5!C
1H--2S--2N--3D--3H--,4D,5!H + 5!D
1H--2S--2N--3D--3H--,4H,Signoff
1H--2S--2N--3D--3H--,4S,5!C332; slam try
1H--2S--2N--3D--,3N,2!H
1H--2S--2N--3D--3N--,4C,5!H + 4!C
1H--2S--2N--3D--3N--,4D,5!H + 4!D
1H--2S--2N--3D--3N--,4H,0-1!H; 5!C + 4!D or better
1H--2S--2N--3D--3N--,4N,2-2-4-5
1H--2S--2N--3D--3N--,4S,0-1!S; 5!C + 4!D or better
1H--2S--2N--3D--3N--,--,To play
1H--2S--2N--3D--,3S,4+!H
1H--2S--2N--3D--3S--,3N,Trans -> 4!H
1H--2S--2N--3D--3S--3N--,4H,Relay
1H--2S--2N--3D--3S--3N--4H--,--,To play
1H--2S--2N--3D--3S--,4C,5!H + 4!C
1H--2S--2N--3D--3S--,4D,5!H + 4!D
1H--2S--2N--3D--3S--,4H,0-1!H; 5!C + 4!D or better
1H--2S--2N--3D--3S--,4N,2-2-4-5
1H--2S--2N--3D--3S--,4S,0-1!S; 5!C + 4!D or better
1H--2S--2N--,3H,Trans -> !S
1H--2S--2N--3H--,3N,2!S
1H--2S--2N--3H--3N--,4C,5!S + 5!C
1H--2S--2N--3H--3N--,4D,5!S + 5!D
1H--2S--2N--3H--3N--,4H,5!S + 5!H
1H--2S--2N--3H--3N--,4S,Signoff
1H--2S--2N--3H--3N--,--,To play
1H--2S--2N--3H--,3S,3+!S
1H--2S--2N--3H--3S--,4C,5!S + 5!C
1H--2S--2N--3H--3S--,4D,5!S + 5!D
1H--2S--2N--3H--3S--,4H,5!S + 5!H
1H--2S--2N--3H--3S--,4S,Signoff
1H--2S--2N--,3N,Signoff
1H--2S--2N--,3S,Please read chat#Trans -> 3NT.  *5+!S    *5!D+4!C or better
1H--2S--2N--3S--,3N,Relay
1H--2S--2N--3S--3N--,4C,5!S + 4!C
1H--2S--2N--3S--3N--,4D,5!S + 4!D
1H--2S--2N--3S--3N--,4H,0-1!H; 5!C + 4!D or better
1H--2S--2N--3S--3N--,4N,2-2-5-4
1H--2S--2N--3S--3N--,4S,0-1!S; 5!C + 4!D or better
1H--2S--2N--,4C,Gerber 0-1-2-3
1H--2S--2N--,4D,Trans -> !H
1H--2S--2N--4D--,4H,Relay
1H--2S--2N--4D--4H--,4N,RKCB in !H 14/03
1H--2S--2N--4D--4H--,4S,Exclusion RKCB in !H 03/14
1H--2S--2N--4D--4H--,5C,Exclusion RKCB in !H 03/14
1H--2S--2N--4D--4H--,5D,Exclusion RKCB in !H 03/14
1H--2S--2N--4D--4H--,--,To play
1H--2S--2N--,4H,Trans -> !S
1H--2S--2N--4H--,4S,Relay
1H--2S--2N--4H--4S--,4N,RKCB in !S 14/03
1H--2S--2N--4H--4S--,5C,Exclusion RKCB in !S 03/14
1H--2S--2N--4H--4S--,5D,Exclusion RKCB in !S 03/14
1H--2S--2N--4H--4S--,5H,Exclusion RKCB in !S 03/14
1H--2S--2N--4H--4S--,--,To play
1H--2S--2N--,4S,5!D332 distr.; slam try
1H--2S--,3C,5-4 distribution
1H--2S--3C--,3D,ASK distrib
1H--2S--3C--3D--,3H,5!H + 4!S
1H--2S--3C--3D--,3N,5!H + 4!C
1H--2S--3C--3D--,3S,5!H + 4!D
1H--2S--3C--,4H,Signoff
1H--2S--,3D,5-5 distribution
1H--2S--3D--,3S,ASK distrib
1H--2S--3D--3S--,3N,5!H + 5!S
1H--2S--3D--3S--,4C,5!H + 5!C
1H--2S--3D--3S--,4D,5!H + 5!D
1H--2S--3D--,4H,Signoff
1H--2S--,3H,11-14HcP; bal
1H--2S--3H--,4H,Signoff
1H--2S--3H--,--,To play
1H--2S--,3N,6+!H
1H--2S--,3S,3-suiter
1H--2S--3S--,3N,ASK distrib
1H--2S--3S--3N--,4C,4-5-4-0
1H--2S--3S--3N--,4D,4-5-0-4
1H--2S--3S--3N--,4H,0-5-4-4
1H--,3C,5+!C; Invite
1H--,3D,3!H + 5+!D
1H--,3H,Mixed raise
1H--,3N,9-11HcP; 3+!H; 0!S
1H--,3S,9-11HcP; 3+!H; any singleton
1H--3S--,3N,ASK singleton
1H--3S--3N--,4C,1!C
1H--3S--3N--,4D,1!D
1H--3S--3N--,4H,1!S
1H--3S--,4C,Exclusion RKCB in !H 03/14
1H--3S--,4D,Exclusion RKCB in !H 03/14
1H--3S--,4H,Signoff
1H--3S--,4N,RKCB 14/03
1H--3S--,4S,Exclusion RKCB in !H 03/14
1H--,4C,9-11HcP; 3+!H; 0!C
1H--,4D,9-11HcP; 3+!H; 0!D
1H--,4H,Signoff
1S1N,2C,5+!C  +  4!H
1S1N,2D,5+!D  +  4!H
1S1N,2H,5+!H
1S1N,2S,3+!S
1S1N,Db,4+!H
,1S,3-4 seat: 12+cP; 5+!S
1SDb,1N,Semi-forcing
1SDb1NDb,2C,New minor forcing
1SDb1NDb2C--,2D,Please read chat#*If 12-17cP then trans -> !H   *If 18+cP then ask attitude
1SDb1NDb2C--2D--,2H,12-17cP
1SDb1NDb2C--2D--2H--,--,To play
1SDb1NDb2C--2D--2N3C,3D,5+!D; GF
1SDb1NDb2C--2D--2N3C,3H,5+!H; GF
1SDb1NDb2C--2D--2N3C,3N,Stop OK
1SDb1NDb2C--2D--2N3C,3S,5+!S; GF
1SDb1NDb2C--2D--2N3C,4C,Stayman
1SDb1NDb2C--2D--2N3C,4H,Signoff
1SDb1NDb2C--2D--2N3C,4S,Signoff
1SDb1NDb2C--2D--2N3C,5D,Signoff
1SDb1NDb2C--2D--2N3C,Db,Takeout
1SDb1NDb2C--2D--2N3D,3H,5+!H; GF
1SDb1NDb2C--2D--2N3D,3N,Stop OK
1SDb1NDb2C--2D--2N3D,3S,5+!S; GF
1SDb1NDb2C--2D--2N3D,4C,5+!C; GF
1SDb1NDb2C--2D--2N3D,4D,Stayman
1SDb1NDb2C--2D--2N3D,4H,Signoff
1SDb1NDb2C--2D--2N3D,4S,Signoff
1SDb1NDb2C--2D--2N3D,5C,Signoff
1SDb1NDb2C--2D--2N3D,Db,Takeout
1SDb1NDb2C--2D--2N3H,3N,Stop OK
1SDb1NDb2C--2D--2N3H,3S,5+!S; GF
1SDb1NDb2C--2D--2N3H,4C,5+!C; GF
1SDb1NDb2C--2D--2N3H,4D,5+!D; GF
1SDb1NDb2C--2D--2N3H,4S,Signoff
1SDb1NDb2C--2D--2N3H,5C,Signoff
1SDb1NDb2C--2D--2N3H,5D,Signoff
1SDb1NDb2C--2D--2N3H,Db,Takeout
1SDb1NDb2C--2D--2N3S,3N,Stop OK
1SDb1NDb2C--2D--2N3S,4C,5+!C; GF
1SDb1NDb2C--2D--2N3S,4D,5+!D; GF
1SDb1NDb2C--2D--2N3S,4H,Signoff
1SDb1NDb2C--2D--2N3S,5C,Signoff
1SDb1NDb2C--2D--2N3S,5D,Signoff
1SDb1NDb2C--2D--2N3S,Db,Takeout
1SDb1NDb2C--2D--,2N,18-19HcP; bal
1SDb1NDb2C--2D--2NDb,3C,Stayman
1SDb1NDb2C--2D--2NDb3C--,3D,No 5 card MAJOR
1SDb1NDb2C--2D--2NDb3C--3D--,3H,5!S + 4!H
1SDb1NDb2C--2D--2NDb3C--3D--3H--,3N,2!S + 3!H
1SDb1NDb2C--2D--2NDb3C--3D--3H--3N--,4H,6!S + 4!H
1SDb1NDb2C--2D--2NDb3C--3D--3H--,3S,3!S
1SDb1NDb2C--2D--2NDb3C--3D--3H--,4H,4!H
1SDb1NDb2C--2D--2NDb3C--3D--,3S,5!H + 4!S
1SDb1NDb2C--2D--2NDb3C--3D--3S--,3N,2!H + 3!S
1SDb1NDb2C--2D--2NDb3C--3D--3S--3N--,4D,6!H + 4!S
1SDb1NDb2C--2D--2NDb3C--3D--3S--,4H,3+!H
1SDb1NDb2C--2D--2NDb3C--3D--3S--,4S,4!S
1SDb1NDb2C--2D--2NDb3C--,3H,5!H
1SDb1NDb2C--2D--2NDb3C--3H--,3S,Slam try in !H
1SDb1NDb2C--2D--2NDb3C--3H--,4H,Signoff
1SDb1NDb2C--2D--2NDb3C--,3N,4!H + 4!S
1SDb1NDb2C--2D--2NDb3C--3N--,4C,Slam try in !H
1SDb1NDb2C--2D--2NDb3C--3N--,4D,Slam try in !S
1SDb1NDb2C--2D--2NDb3C--3N--,4H,Signoff
1SDb1NDb2C--2D--2NDb3C--3N--,4N,RKCB 14/03
1SDb1NDb2C--2D--2NDb3C--3N--,4S,Signoff
1SDb1NDb2C--2D--2NDb3C--,3S,5!S
1SDb1NDb2C--2D--2NDb3C--3S--,4H,Slam try in !S
1SDb1NDb2C--2D--2NDb3C--3S--,4S,Signoff
1SDb1NDb2C--2D--2NDb,3D,Please read chat#Trans -> !H.  *5+!H  *5!C + 4!D or better 
1SDb1NDb2C--2D--2NDb3D--,3H,3!H
1SDb1NDb2C--2D--2NDb3D--3H--,3S,Trans -> !S
1SDb1NDb2C--2D--2NDb3D--3H--3S--,3N,Relay
1SDb1NDb2C--2D--2NDb3D--3H--3S--3N--,4C,5!H + 4!C
1SDb1NDb2C--2D--2NDb3D--3H--3S--3N--,4D,5!H + 4!D
1SDb1NDb2C--2D--2NDb3D--3H--3S--3N--,4H,0-1!H; 5!C + 4!D or better
1SDb1NDb2C--2D--2NDb3D--3H--3S--3N--,4N,2-2-4-5
1SDb1NDb2C--2D--2NDb3D--3H--3S--3N--,4S,0-1!S; 5!C + 4!D or better
1SDb1NDb2C--2D--2NDb3D--3H--,4C,5!H + 5!C
1SDb1NDb2C--2D--2NDb3D--3H--,4D,5!H + 5!D
1SDb1NDb2C--2D--2NDb3D--3H--,4H,Signoff
1SDb1NDb2C--2D--2NDb3D--3H--,4S,5!C332; slam try
1SDb1NDb2C--2D--2NDb3D--,3N,2!H
1SDb1NDb2C--2D--2NDb3D--3N--,4C,5!H + 4!C
1SDb1NDb2C--2D--2NDb3D--3N--,4D,5!H + 4!D
1SDb1NDb2C--2D--2NDb3D--3N--,4H,0-1!H; 5!C + 4!D or better
1SDb1NDb2C--2D--2NDb3D--3N--,4N,2-2-4-5
1SDb1NDb2C--2D--2NDb3D--3N--,4S,0-1!S; 5!C + 4!D or better
1SDb1NDb2C--2D--2NDb3D--3N--,--,To play
1SDb1NDb2C--2D--2NDb3D--,3S,4+!H
1SDb1NDb2C--2D--2NDb3D--3S--,3N,Trans -> 4!H
1SDb1NDb2C--2D--2NDb3D--3S--3N--,4H,Relay
1SDb1NDb2C--2D--2NDb3D--3S--3N--4H--,--,To play
1SDb1NDb2C--2D--2NDb3D--3S--,4C,5!H + 4!C
1SDb1NDb2C--2D--2NDb3D--3S--,4D,5!H + 4!D
1SDb1NDb2C--2D--2NDb3D--3S--,4H,0-1!H; 5!C + 4!D or better
1SDb1NDb2C--2D--2NDb3D--3S--,4N,2-2-4-5
1SDb1NDb2C--2D--2NDb3D--3S--,4S,0-1!S; 5!C + 4!D or better
1SDb1NDb2C--2D--2NDb,3H,Trans -> !S
1SDb1NDb2C--2D--2NDb3H--,3N,2!S
1SDb1NDb2C--2D--2NDb3H--3N--,4C,5!S + 5!C
1SDb1NDb2C--2D--2NDb3H--3N--,4D,5!S + 5!D
1SDb1NDb2C--2D--2NDb3H--3N--,4H,5!S + 5!H
1SDb1NDb2C--2D--2NDb3H--3N--,4S,Signoff
1SDb1NDb2C--2D--2NDb3H--3N--,--,To play
1SDb1NDb2C--2D--2NDb3H--,3S,3+!S
1SDb1NDb2C--2D--2NDb3H--3S--,4C,5!S + 5!C
1SDb1NDb2C--2D--2NDb3H--3S--,4D,5!S + 5!D
1SDb1NDb2C--2D--2NDb3H--3S--,4H,5!S + 5!H
1SDb1NDb2C--2D--2NDb3H--3S--,4S,Signoff
1SDb1NDb2C--2D--2NDb,3N,Signoff
1SDb1NDb2C--2D--2NDb,3S,Please read chat#Trans -> 3NT.  *5+!S    *5!D+4!C or better
1SDb1NDb2C--2D--2NDb3S--,3N,Relay
1SDb1NDb2C--2D--2NDb3S--3N--,4C,5!S + 4!C
1SDb1NDb2C--2D--2NDb3S--3N--,4D,5!S + 4!D
1SDb1NDb2C--2D--2NDb3S--3N--,4H,0-1!H; 5!C + 4!D or better
1SDb1NDb2C--2D--2NDb3S--3N--,4N,2-2-5-4
1SDb1NDb2C--2D--2NDb3S--3N--,4S,0-1!S; 5!C + 4!D or better
1SDb1NDb2C--2D--2NDb,4C,Gerber 0-1-2-3
1SDb1NDb2C--2D--2NDb,4D,Trans -> !H
1SDb1NDb2C--2D--2NDb4D--,4H,Relay
1SDb1NDb2C--2D--2NDb4D--4H--,4N,RKCB in !H 14/03
1SDb1NDb2C--2D--2NDb4D--4H--,4S,Exclusion RKCB in !H 03/14
1SDb1NDb2C--2D--2NDb4D--4H--,5C,Exclusion RKCB in !H 03/14
1SDb1NDb2C--2D--2NDb4D--4H--,5D,Exclusion RKCB in !H 03/14
1SDb1NDb2C--2D--2NDb4D--4H--,--,To play
1SDb1NDb2C--2D--2NDb,4H,Trans -> !S
1SDb1NDb2C--2D--2NDb4H--,4S,Relay
1SDb1NDb2C--2D--2NDb4H--4S--,4N,RKCB in !S 14/03
1SDb1NDb2C--2D--2NDb4H--4S--,5C,Exclusion RKCB in !S 03/14
1SDb1NDb2C--2D--2NDb4H--4S--,5D,Exclusion RKCB in !S 03/14
1SDb1NDb2C--2D--2NDb4H--4S--,5H,Exclusion RKCB in !S 03/14
1SDb1NDb2C--2D--2NDb4H--4S--,--,To play
1SDb1NDb2C--2D--2NDb,4S,5!D332 distr.; slam try
1SDb1NDb2C--2D--2N--,3C,Stayman
1SDb1NDb2C--2D--2N--3C--,3D,No 5 card MAJOR
1SDb1NDb2C--2D--2N--3C--3D--,3H,5!S + 4!H
1SDb1NDb2C--2D--2N--3C--3D--3H--,3N,2!S + 3!H
1SDb1NDb2C--2D--2N--3C--3D--3H--3N--,4H,6!S + 4!H
1SDb1NDb2C--2D--2N--3C--3D--3H--,3S,3!S
1SDb1NDb2C--2D--2N--3C--3D--3H--,4H,4!H
1SDb1NDb2C--2D--2N--3C--3D--,3S,5!H + 4!S
1SDb1NDb2C--2D--2N--3C--3D--3S--,3N,2!H + 3!S
1SDb1NDb2C--2D--2N--3C--3D--3S--3N--,4D,6!H + 4!S
1SDb1NDb2C--2D--2N--3C--3D--3S--,4H,3+!H
1SDb1NDb2C--2D--2N--3C--3D--3S--,4S,4!S
1SDb1NDb2C--2D--2N--3C--,3H,5!H
1SDb1NDb2C--2D--2N--3C--3H--,3S,Slam try in !H
1SDb1NDb2C--2D--2N--3C--3H--,4H,Signoff
1SDb1NDb2C--2D--2N--3C--,3N,4!H + 4!S
1SDb1NDb2C--2D--2N--3C--3N--,4C,Slam try in !H
1SDb1NDb2C--2D--2N--3C--3N--,4D,Slam try in !S
1SDb1NDb2C--2D--2N--3C--3N--,4H,Signoff
1SDb1NDb2C--2D--2N--3C--3N--,4N,RKCB 14/03
1SDb1NDb2C--2D--2N--3C--3N--,4S,Signoff
1SDb1NDb2C--2D--2N--3C--,3S,5!S
1SDb1NDb2C--2D--2N--3C--3S--,4H,Slam try in !S
1SDb1NDb2C--2D--2N--3C--3S--,4S,Signoff
1SDb1NDb2C--2D--2N--,3D,Please read chat#Trans -> !H.  *5+!H  *5!C + 4!D or better 
1SDb1NDb2C--2D--2N--3D--,3H,3!H
1SDb1NDb2C--2D--2N--3D--3H--,3S,Trans -> !S
1SDb1NDb2C--2D--2N--3D--3H--3S--,3N,Relay
1SDb1NDb2C--2D--2N--3D--3H--3S--3N--,4C,5!H + 4!C
1SDb1NDb2C--2D--2N--3D--3H--3S--3N--,4D,5!H + 4!D
1SDb1NDb2C--2D--2N--3D--3H--3S--3N--,4H,0-1!H; 5!C + 4!D or better
1SDb1NDb2C--2D--2N--3D--3H--3S--3N--,4N,2-2-4-5
1SDb1NDb2C--2D--2N--3D--3H--3S--3N--,4S,0-1!S; 5!C + 4!D or better
1SDb1NDb2C--2D--2N--3D--3H--,4C,5!H + 5!C
1SDb1NDb2C--2D--2N--3D--3H--,4D,5!H + 5!D
1SDb1NDb2C--2D--2N--3D--3H--,4H,Signoff
1SDb1NDb2C--2D--2N--3D--3H--,4S,5!C332; slam try
1SDb1NDb2C--2D--2N--3D--,3N,2!H
1SDb1NDb2C--2D--2N--3D--3N--,4C,5!H + 4!C
1SDb1NDb2C--2D--2N--3D--3N--,4D,5!H + 4!D
1SDb1NDb2C--2D--2N--3D--3N--,4H,0-1!H; 5!C + 4!D or better
1SDb1NDb2C--2D--2N--3D--3N--,4N,2-2-4-5
1SDb1NDb2C--2D--2N--3D--3N--,4S,0-1!S; 5!C + 4!D or better
1SDb1NDb2C--2D--2N--3D--3N--,--,To play
1SDb1NDb2C--2D--2N--3D--,3S,4+!H
1SDb1NDb2C--2D--2N--3D--3S--,3N,Trans -> 4!H
1SDb1NDb2C--2D--2N--3D--3S--3N--,4H,Relay
1SDb1NDb2C--2D--2N--3D--3S--3N--4H--,--,To play
1SDb1NDb2C--2D--2N--3D--3S--,4C,5!H + 4!C
1SDb1NDb2C--2D--2N--3D--3S--,4D,5!H + 4!D
1SDb1NDb2C--2D--2N--3D--3S--,4H,0-1!H; 5!C + 4!D or better
1SDb1NDb2C--2D--2N--3D--3S--,4N,2-2-4-5
1SDb1NDb2C--2D--2N--3D--3S--,4S,0-1!S; 5!C + 4!D or better
1SDb1NDb2C--2D--2N--,3H,Trans -> !S
1SDb1NDb2C--2D--2N--3H--,3N,2!S
1SDb1NDb2C--2D--2N--3H--3N--,4C,5!S + 5!C
1SDb1NDb2C--2D--2N--3H--3N--,4D,5!S + 5!D
1SDb1NDb2C--2D--2N--3H--3N--,4H,5!S + 5!H
1SDb1NDb2C--2D--2N--3H--3N--,4S,Signoff
1SDb1NDb2C--2D--2N--3H--3N--,--,To play
1SDb1NDb2C--2D--2N--3H--,3S,3+!S
1SDb1NDb2C--2D--2N--3H--3S--,4C,5!S + 5!C
1SDb1NDb2C--2D--2N--3H--3S--,4D,5!S + 5!D
1SDb1NDb2C--2D--2N--3H--3S--,4H,5!S + 5!H
1SDb1NDb2C--2D--2N--3H--3S--,4S,Signoff
1SDb1NDb2C--2D--2N--,3N,Signoff
1SDb1NDb2C--2D--2N--,3S,Please read chat#Trans -> 3NT.  *5+!S    *5!D+4!C or better
1SDb1NDb2C--2D--2N--3S--,3N,Relay
1SDb1NDb2C--2D--2N--3S--3N--,4C,5!S + 4!C
1SDb1NDb2C--2D--2N--3S--3N--,4D,5!S + 4!D
1SDb1NDb2C--2D--2N--3S--3N--,4H,0-1!H; 5!C + 4!D or better
1SDb1NDb2C--2D--2N--3S--3N--,4N,2-2-5-4
1SDb1NDb2C--2D--2N--3S--3N--,4S,0-1!S; 5!C + 4!D or better
1SDb1NDb2C--2D--2N--,4C,Gerber 0-1-2-3
1SDb1NDb2C--2D--2N--,4D,Trans -> !H
1SDb1NDb2C--2D--2N--4D--,4H,Relay
1SDb1NDb2C--2D--2N--4D--4H--,4N,RKCB in !H 14/03
1SDb1NDb2C--2D--2N--4D--4H--,4S,Exclusion RKCB in !H 03/14
1SDb1NDb2C--2D--2N--4D--4H--,5C,Exclusion RKCB in !H 03/14
1SDb1NDb2C--2D--2N--4D--4H--,5D,Exclusion RKCB in !H 03/14
1SDb1NDb2C--2D--2N--4D--4H--,--,To play
1SDb1NDb2C--2D--2N--,4H,Trans -> !S
1SDb1NDb2C--2D--2N--4H--,4S,Relay
1SDb1NDb2C--2D--2N--4H--4S--,4N,RKCB in !S 14/03
1SDb1NDb2C--2D--2N--4H--4S--,5C,Exclusion RKCB in !S 03/14
1SDb1NDb2C--2D--2N--4H--4S--,5D,Exclusion RKCB in !S 03/14
1SDb1NDb2C--2D--2N--4H--4S--,5H,Exclusion RKCB in !S 03/14
1SDb1NDb2C--2D--2N--4H--4S--,--,To play
1SDb1NDb2C--2D--2N--,4S,5!D332 distr.; slam try
1SDb1NDb2C--2D--,2S,18+cP; 4+!S
1SDb1NDb2C--2D--,3C,18+cP; 4+!C
1SDb1NDb2C--2D--,3D,18+cP; 4+!D
1SDb1NDb2C--,2H,8-10HcP; 2!H
1SDb1NDb2C--,2S,Trans -> 2NT
1SDb1NDb2C--2S--,2N,Relay
1SDb1NDb2C--2S--2N--,3C,6+!C
1SDb1NDb2C--2S--2N--,3D,6+!D
1SDb1NDb2C--2S--2N--,3H,6+!S
1SDb1NDb,2D,New minor forcing
1SDb1NDb2D--,2H,8-10HcP; 2!H
1SDb1NDb2D--,2S,Trans -> 2NT
1SDb1NDb2D--2S--,2N,Relay
1SDb1NDb2D--2S--2N--,3C,6+!C
1SDb1NDb2D--2S--2N--,3D,6+!D
1SDb1NDb2D--2S--2N--,3H,6+!S
1SDb1N--,2C,New minor forcing
1SDb1N--2C--,2D,Please read chat#*If 12-17cP then trans -> !H   *If 18+cP then ask attitude
1SDb1N--2C--2D--,2H,12-17cP
1SDb1N--2C--2D--2H--,--,To play
1SDb1N--2C--2D--2N3C,3D,5+!D; GF
1SDb1N--2C--2D--2N3C,3H,5+!H; GF
1SDb1N--2C--2D--2N3C,3N,Stop OK
1SDb1N--2C--2D--2N3C,3S,5+!S; GF
1SDb1N--2C--2D--2N3C,4C,Stayman
1SDb1N--2C--2D--2N3C,4H,Signoff
1SDb1N--2C--2D--2N3C,4S,Signoff
1SDb1N--2C--2D--2N3C,5D,Signoff
1SDb1N--2C--2D--2N3C,Db,Takeout
1SDb1N--2C--2D--2N3D,3H,5+!H; GF
1SDb1N--2C--2D--2N3D,3N,Stop OK
1SDb1N--2C--2D--2N3D,3S,5+!S; GF
1SDb1N--2C--2D--2N3D,4C,5+!C; GF
1SDb1N--2C--2D--2N3D,4D,Stayman
1SDb1N--2C--2D--2N3D,4H,Signoff
1SDb1N--2C--2D--2N3D,4S,Signoff
1SDb1N--2C--2D--2N3D,5C,Signoff
1SDb1N--2C--2D--2N3D,Db,Takeout
1SDb1N--2C--2D--2N3H,3N,Stop OK
1SDb1N--2C--2D--2N3H,3S,5+!S; GF
1SDb1N--2C--2D--2N3H,4C,5+!C; GF
1SDb1N--2C--2D--2N3H,4D,5+!D; GF
1SDb1N--2C--2D--2N3H,4S,Signoff
1SDb1N--2C--2D--2N3H,5C,Signoff
1SDb1N--2C--2D--2N3H,5D,Signoff
1SDb1N--2C--2D--2N3H,Db,Takeout
1SDb1N--2C--2D--2N3S,3N,Stop OK
1SDb1N--2C--2D--2N3S,4C,5+!C; GF
1SDb1N--2C--2D--2N3S,4D,5+!D; GF
1SDb1N--2C--2D--2N3S,4H,Signoff
1SDb1N--2C--2D--2N3S,5C,Signoff
1SDb1N--2C--2D--2N3S,5D,Signoff
1SDb1N--2C--2D--2N3S,Db,Takeout
1SDb1N--2C--2D--,2N,18-19HcP; bal
1SDb1N--2C--2D--2NDb,3C,Stayman
1SDb1N--2C--2D--2NDb3C--,3D,No 5 card MAJOR
1SDb1N--2C--2D--2NDb3C--3D--,3H,5!S + 4!H
1SDb1N--2C--2D--2NDb3C--3D--3H--,3N,2!S + 3!H
1SDb1N--2C--2D--2NDb3C--3D--3H--3N--,4H,6!S + 4!H
1SDb1N--2C--2D--2NDb3C--3D--3H--,3S,3!S
1SDb1N--2C--2D--2NDb3C--3D--3H--,4H,4!H
1SDb1N--2C--2D--2NDb3C--3D--,3S,5!H + 4!S
1SDb1N--2C--2D--2NDb3C--3D--3S--,3N,2!H + 3!S
1SDb1N--2C--2D--2NDb3C--3D--3S--3N--,4D,6!H + 4!S
1SDb1N--2C--2D--2NDb3C--3D--3S--,4H,3+!H
1SDb1N--2C--2D--2NDb3C--3D--3S--,4S,4!S
1SDb1N--2C--2D--2NDb3C--,3H,5!H
1SDb1N--2C--2D--2NDb3C--3H--,3S,Slam try in !H
1SDb1N--2C--2D--2NDb3C--3H--,4H,Signoff
1SDb1N--2C--2D--2NDb3C--,3N,4!H + 4!S
1SDb1N--2C--2D--2NDb3C--3N--,4C,Slam try in !H
1SDb1N--2C--2D--2NDb3C--3N--,4D,Slam try in !S
1SDb1N--2C--2D--2NDb3C--3N--,4H,Signoff
1SDb1N--2C--2D--2NDb3C--3N--,4N,RKCB 14/03
1SDb1N--2C--2D--2NDb3C--3N--,4S,Signoff
1SDb1N--2C--2D--2NDb3C--,3S,5!S
1SDb1N--2C--2D--2NDb3C--3S--,4H,Slam try in !S
1SDb1N--2C--2D--2NDb3C--3S--,4S,Signoff
1SDb1N--2C--2D--2NDb,3D,Please read chat#Trans -> !H.  *5+!H  *5!C + 4!D or better 
1SDb1N--2C--2D--2NDb3D--,3H,3!H
1SDb1N--2C--2D--2NDb3D--3H--,3S,Trans -> !S
1SDb1N--2C--2D--2NDb3D--3H--3S--,3N,Relay
1SDb1N--2C--2D--2NDb3D--3H--3S--3N--,4C,5!H + 4!C
1SDb1N--2C--2D--2NDb3D--3H--3S--3N--,4D,5!H + 4!D
1SDb1N--2C--2D--2NDb3D--3H--3S--3N--,4H,0-1!H; 5!C + 4!D or better
1SDb1N--2C--2D--2NDb3D--3H--3S--3N--,4N,2-2-4-5
1SDb1N--2C--2D--2NDb3D--3H--3S--3N--,4S,0-1!S; 5!C + 4!D or better
1SDb1N--2C--2D--2NDb3D--3H--,4C,5!H + 5!C
1SDb1N--2C--2D--2NDb3D--3H--,4D,5!H + 5!D
1SDb1N--2C--2D--2NDb3D--3H--,4H,Signoff
1SDb1N--2C--2D--2NDb3D--3H--,4S,5!C332; slam try
1SDb1N--2C--2D--2NDb3D--,3N,2!H
1SDb1N--2C--2D--2NDb3D--3N--,4C,5!H + 4!C
1SDb1N--2C--2D--2NDb3D--3N--,4D,5!H + 4!D
1SDb1N--2C--2D--2NDb3D--3N--,4H,0-1!H; 5!C + 4!D or better
1SDb1N--2C--2D--2NDb3D--3N--,4N,2-2-4-5
1SDb1N--2C--2D--2NDb3D--3N--,4S,0-1!S; 5!C + 4!D or better
1SDb1N--2C--2D--2NDb3D--3N--,--,To play
1SDb1N--2C--2D--2NDb3D--,3S,4+!H
1SDb1N--2C--2D--2NDb3D--3S--,3N,Trans -> 4!H
1SDb1N--2C--2D--2NDb3D--3S--3N--,4H,Relay
1SDb1N--2C--2D--2NDb3D--3S--3N--4H--,--,To play
1SDb1N--2C--2D--2NDb3D--3S--,4C,5!H + 4!C
1SDb1N--2C--2D--2NDb3D--3S--,4D,5!H + 4!D
1SDb1N--2C--2D--2NDb3D--3S--,4H,0-1!H; 5!C + 4!D or better
1SDb1N--2C--2D--2NDb3D--3S--,4N,2-2-4-5
1SDb1N--2C--2D--2NDb3D--3S--,4S,0-1!S; 5!C + 4!D or better
1SDb1N--2C--2D--2NDb,3H,Trans -> !S
1SDb1N--2C--2D--2NDb3H--,3N,2!S
1SDb1N--2C--2D--2NDb3H--3N--,4C,5!S + 5!C
1SDb1N--2C--2D--2NDb3H--3N--,4D,5!S + 5!D
1SDb1N--2C--2D--2NDb3H--3N--,4H,5!S + 5!H
